2,11,MSN,PIT,504
3,2,MSN,PIT,504
4,0,MSN,PIT,504
5,1,MSN,PIT,504
6,-1,MSN,PIT,504
1,-1,MSN,PIT,504
2,0,MSN,PIT,504
3,0,MSN,PIT,504
4,2,MSN,PIT,504
5,1,MSN,PIT,504
6,1,MSN,PIT,504
1,-3,MSN,PIT,504
2,0,MSN,PIT,504
3,-2,MSN,PIT,504
4,-1,MSN,PIT,504
5,2,MSN,PIT,504
6,8,MSN,PIT,504
1,7,MSN,PIT,504
2,-1,MSN,PIT,504
3,0,MSN,PIT,504
4,-3,MSN,PIT,504
5,1,MSN,PIT,504
2,-2,MSN,PIT,504
3,3,MSN,PIT,504
4,-1,MSN,PIT,504
5,1,MSN,PIT,504
6,3,MSN,PIT,504
7,1,MSN,PIT,504
1,3,MSN,PIT,504
2,0,MSN,PIT,504
3,1,MSN,PIT,504
4,-1,MSN,PIT,504
5,-2,MSN,PIT,504
6,-1,MSN,PIT,504
7,1,MSN,PIT,504
1,-1,MSN,PIT,504
2,0,MSN,PIT,504
3,-3,MSN,PIT,504
4,NA,MSN,PIT,504
5,-1,MSN,PIT,504
7,0,MSN,PIT,504
1,6,MSN,PIT,504
2,-2,MSN,PIT,504
3,0,MSN,PIT,504
4,-1,MSN,PIT,504
5,-2,MSN,PIT,504
2,2,MSN,MKE,74
3,4,MSN,MKE,74
4,-2,MSN,MKE,74
5,4,MSN,MKE,74
6,0,MSN,MKE,74
7,0,MSN,MKE,74
1,0,MSN,MKE,74
2,-1,MSN,MKE,74
3,4,MSN,MKE,74
4,-4,MSN,MKE,74
5,0,MSN,MKE,74
6,0,MSN,MKE,74
7,-1,MSN,MKE,74
1,1,MSN,MKE,74
2,-2,MSN,MKE,74
3,2,MSN,MKE,74
4,-1,MSN,MKE,74
5,0,MSN,MKE,74
6,0,MSN,MKE,74
7,0,MSN,MKE,74
1,0,MSN,MKE,74
2,-2,MSN,MKE,74
3,1,MSN,MKE,74
4,0,MSN,MKE,74
5,0,MSN,MKE,74
2,-1,MSN,PIT,504
3,4,MSN,PIT,504
4,0,MSN,PIT,504
5,-3,MSN,PIT,504
6,-1,MSN,PIT,504
7,-5,MSN,PIT,504
1,0,MSN,PIT,504
2,0,MSN,PIT,504
3,3,MSN,PIT,504
4,-1,MSN,PIT,504
5,20,MSN,PIT,504
6,-3,MSN,PIT,504
7,-1,MSN,PIT,504
1,-2,MSN,PIT,504
3,2,MSN,PIT,504
4,-1,MSN,PIT,504
5,-5,MSN,PIT,504
6,-1,MSN,PIT,504
7,0,MSN,PIT,504
1,4,MSN,PIT,504
2,-2,MSN,PIT,504
3,-3,MSN,PIT,504
4,0,MSN,PIT,504
5,-2,MSN,PIT,504
2,0,MSN,MKE,74
3,3,MSN,MKE,74
4,-1,MSN,MKE,74
