2,50,MSN,EWR,799
3,-10,MSN,CLE,402
3,-9,MSN,CLE,402
2,-9,MSN,CLE,402
1,2,MSN,CLE,402
3,-7,MSN,CLE,402
5,-5,MSN,CLE,402
2,0,MSN,EWR,799
4,-2,MSN,EWR,799
3,-10,MSN,CLE,402
2,-4,MSN,CLE,402
5,120,MSN,EWR,799
4,-4,MSN,CLE,402
7,-6,MSN,EWR,799
2,-11,MSN,CLE,402
1,118,MSN,EWR,799
3,-5,MSN,EWR,799
3,84,MSN,EWR,799
7,4,MSN,CLE,402
7,15,MSN,EWR,799
1,19,MSN,EWR,799
2,-10,MSN,CLE,402
4,0,MSN,CLE,402
5,-7,MSN,CLE,402
5,96,MSN,EWR,799
1,-10,MSN,CLE,402
6,-8,MSN,CLE,402
4,-11,MSN,CLE,402
4,-5,MSN,EWR,799
4,14,MSN,CLE,402
2,6,MSN,EWR,799
3,-6,MSN,CLE,402
7,68,MSN,CLE,402
1,-7,MSN,CLE,402
6,-10,MSN,CLE,402
1,-10,MSN,CLE,402
5,-6,MSN,CLE,402
4,-13,MSN,CLE,402
3,-13,MSN,CLE,402
4,-10,MSN,CLE,402
5,-9,MSN,CLE,402
1,38,MSN,EWR,799
1,-6,MSN,CLE,402
5,84,MSN,EWR,799
7,-10,MSN,CLE,402
3,-10,MSN,CLE,402
5,-15,MSN,CLE,402
3,-6,MSN,CLE,402
1,-9,MSN,CLE,402
6,31,MSN,EWR,799
5,-4,MSN,CLE,402
6,-10,MSN,CLE,402
5,34,MSN,CLE,402
4,-14,MSN,CLE,402
2,-15,MSN,CLE,402
1,14,MSN,CLE,402
5,29,MSN,EWR,799
3,-4,MSN,CLE,402
2,58,MSN,EWR,799
2,-9,MSN,CLE,402
7,-4,MSN,CLE,402
2,14,MSN,CLE,402
1,-7,MSN,CLE,402
5,-9,MSN,CLE,402
4,-6,MSN,CLE,402
2,-12,MSN,CLE,402
3,-9,MSN,CLE,402
7,53,MSN,EWR,799
3,-1,MSN,EWR,799
4,8,MSN,CLE,402
1,79,MSN,EWR,799
2,46,MSN,EWR,799
7,91,MSN,EWR,799
5,-10,MSN,CLE,402
4,24,MSN,EWR,799
1,-7,MSN,CLE,402
4,168,MSN,EWR,799
2,-11,MSN,CLE,402
3,-10,MSN,EWR,799
6,-5,MSN,CLE,402
3,-10,MSN,CLE,402
7,2,MSN,CLE,402
3,3,MSN,EWR,799
1,53,MSN,EWR,799
1,24,MSN,CLE,402
2,-5,MSN,CLE,402
2,1,MSN,CLE,402
1,-13,MSN,ORD,109
2,-5,MSN,ORD,109
3,-5,MSN,ORD,109
4,-6,MSN,ORD,109
5,-5,MSN,ORD,109
6,-5,MSN,ORD,109
7,-13,MSN,ORD,109
1,-12,MSN,ORD,109
2,-2,MSN,DEN,826
2,-8,MSN,ORD,109
2,181,MSN,ORD,109
2,10,MSN,ORD,109
3,-4,MSN,DEN,826
3,-6,MSN,ORD,109
3,66,MSN,ORD,109
3,-10,MSN,ORD,109
4,-13,MSN,DEN,826
4,-7,MSN,ORD,109
4,NA,MSN,ORD,109
4,-1,MSN,ORD,109
5,0,MSN,DEN,826
5,48,MSN,ORD,109
5,NA,MSN,ORD,109
5,176,MSN,ORD,109
6,70,MSN,DEN,826
6,43,MSN,DEN,826
6,-7,MSN,ORD,109
6,-1,MSN,ORD,109
6,40,MSN,ORD,109
6,66,MSN,ORD,109
7,-7,MSN,ORD,109
7,-17,MSN,ORD,109
7,179,MSN,ORD,109
1,28,MSN,DEN,826
1,78,MSN,ORD,109
1,NA,MSN,ORD,109
1,94,MSN,ORD,109
2,135,MSN,DEN,826
2,52,MSN,ORD,109
2,12,MSN,ORD,109
2,123,MSN,ORD,109
3,-4,MSN,DEN,826
3,-6,MSN,ORD,109
3,118,MSN,ORD,109
3,-10,MSN,ORD,109
4,17,MSN,DEN,826
4,17,MSN,ORD,109
4,NA,MSN,ORD,109
4,-4,MSN,ORD,109
5,-9,MSN,DEN,826
5,3,MSN,ORD,109
5,9,MSN,ORD,109
5,-7,MSN,ORD,109
