6,-7,MSN,MSP,228
7,11,MSN,MSP,228
1,-2,MSN,MSP,228
2,-6,MSN,MSP,228
3,-4,MSN,MSP,228
4,3,MSN,MSP,228
5,-2,MSN,MSP,228
6,-7,MSN,MSP,228
7,-8,MSN,MSP,228
1,-2,MSN,MSP,228
2,-11,MSN,MSP,228
3,-4,MSN,MSP,228
4,-7,MSN,MSP,228
5,0,MSN,MSP,228
6,-4,MSN,MSP,228
7,-8,MSN,MSP,228
1,2,MSN,MSP,228
2,-7,MSN,MSP,228
3,-4,MSN,MSP,228
4,-7,MSN,MSP,228
5,-4,MSN,MSP,228
6,10,MSN,MSP,228
7,-8,MSN,MSP,228
1,-6,MSN,MSP,228
2,-12,MSN,MSP,228
3,2,MSN,MSP,228
4,4,MSN,MSP,228
5,-7,MSN,MSP,228
6,-10,MSN,MSP,228
7,-9,MSN,MSP,228
1,-9,MSN,MSP,228
2,-7,MSN,MSP,228
3,50,MSN,MSP,228
4,-9,MSN,MSP,228
5,-2,MSN,MSP,228
6,-6,MSN,MSP,228
7,-1,MSN,MSP,228
1,1,MSN,MSP,228
2,-1,MSN,MSP,228
3,3,MSN,MSP,228
4,1,MSN,MSP,228
5,13,MSN,MSP,228
6,-6,MSN,MSP,228
7,20,MSN,MSP,228
1,-2,MSN,MSP,228
2,-3,MSN,MSP,228
3,-7,MSN,MSP,228
4,-5,MSN,MSP,228
5,NA,MSN,MSP,228
6,-5,MSN,MSP,228
7,-8,MSN,MSP,228
1,-5,MSN,MSP,228
2,-6,MSN,MSP,228
3,2,MSN,MSP,228
4,-11,MSN,MSP,228
5,-7,MSN,MSP,228
6,-6,MSN,MSP,228
7,-9,MSN,MSP,228
1,-8,MSN,MSP,228
6,NA,MSN,MSP,228
7,-5,MSN,MSP,228
1,-11,MSN,MSP,228
2,-6,MSN,MSP,228
3,-11,MSN,MSP,228
4,-11,MSN,MSP,228
5,-10,MSN,MSP,228
6,NA,MSN,MSP,228
7,16,MSN,MSP,228
1,34,MSN,MSP,228
2,-1,MSN,MSP,228
3,-7,MSN,MSP,228
4,-12,MSN,MSP,228
5,-6,MSN,MSP,228
6,-13,MSN,MSP,228
7,-6,MSN,MSP,228
1,42,MSN,MSP,228
2,20,MSN,MSP,228
3,-9,MSN,MSP,228
4,4,MSN,MSP,228
5,NA,MSN,MSP,228
6,-12,MSN,MSP,228
7,-10,MSN,MSP,228
1,-6,MSN,MSP,228
2,-5,MSN,MSP,228
3,-9,MSN,MSP,228
4,-13,MSN,MSP,228
5,-7,MSN,MSP,228
6,-11,MSN,MSP,228
7,-5,MSN,MSP,228
1,-5,MSN,MSP,228
6,-4,MSN,DTW,312
7,78,MSN,DTW,312
1,-2,MSN,DTW,312
2,-1,MSN,MSP,228
3,12,MSN,MSP,228
4,25,MSN,MSP,228
5,-2,MSN,MSP,228
6,1,MSN,MSP,228
7,-6,MSN,MSP,228
1,-2,MSN,MSP,228
2,-2,MSN,MSP,228
3,-6,MSN,MSP,228
4,-2,MSN,MSP,228
5,-2,MSN,MSP,228
6,-2,MSN,MSP,228
7,4,MSN,MSP,228
1,-4,MSN,MSP,228
2,-2,MSN,MSP,228
3,-8,MSN,MSP,228
4,-2,MSN,MSP,228
5,-2,MSN,MSP,228
6,-6,MSN,MSP,228
7,-3,MSN,MSP,228
1,-5,MSN,MSP,228
2,-8,MSN,MSP,228
3,-7,MSN,MSP,228
4,-1,MSN,MSP,228
5,-3,MSN,MSP,228
6,-6,MSN,MSP,228
7,-1,MSN,MSP,228
1,-2,MSN,MSP,228
2,-4,MSN,MSP,228
3,-2,MSN,MSP,228
4,18,MSN,MSP,228
5,-1,MSN,MSP,228
6,-7,MSN,MSP,228
1,-3,MSN,MSP,228
2,-6,MSN,MSP,228
3,-7,MSN,MSP,228
4,-6,MSN,MSP,228
5,-4,MSN,MSP,228
6,-1,MSN,MSP,228
1,-6,MSN,MSP,228
2,-3,MSN,MSP,228
3,-16,MSN,MSP,228
4,-6,MSN,MSP,228
5,-7,MSN,MSP,228
6,-1,MSN,MSP,228
1,-4,MSN,MSP,228
2,-7,MSN,MSP,228
3,-7,MSN,MSP,228
4,-4,MSN,MSP,228
5,-5,MSN,MSP,228
6,-5,MSN,MSP,228
1,-4,MSN,MSP,228
2,153,MSN,MSP,228
3,-2,MSN,MSP,228
4,-8,MSN,MSP,228
5,-9,MSN,MSP,228
6,-9,MSN,MSP,228
7,-8,MSN,MSP,228
1,-6,MSN,MSP,228
2,NA,MSN,MSP,228
3,4,MSN,MSP,228
4,-9,MSN,MSP,228
5,-13,MSN,MSP,228
6,-4,MSN,MSP,228
7,-10,MSN,MSP,228
1,-10,MSN,MSP,228
2,-11,MSN,MSP,228
3,-10,MSN,MSP,228
4,-2,MSN,MSP,228
5,-2,MSN,MSP,228
6,17,MSN,MSP,228
7,-9,MSN,MSP,228
1,-3,MSN,MSP,228
2,-11,MSN,MSP,228
3,-7,MSN,MSP,228
4,0,MSN,MSP,228
5,-10,MSN,MSP,228
6,-7,MSN,MSP,228
7,-3,MSN,MSP,228
1,-7,MSN,MSP,228
6,-4,MSN,DTW,312
7,19,MSN,DTW,312
1,-5,MSN,DTW,312
6,-6,MSN,MSP,228
7,-6,MSN,MSP,228
1,-8,MSN,MSP,228
1,-5,MSN,MSP,228
6,NA,MSN,MSP,228
6,-10,MSN,CVG,373
6,-4,MSN,CVG,373
6,NA,MSN,CVG,373
7,0,MSN,CVG,373
7,-2,MSN,CVG,373
7,0,MSN,CVG,373
1,0,MSN,CVG,373
1,35,MSN,CVG,373
1,-5,MSN,CVG,373
1,0,MSN,CVG,373
2,-2,MSN,CVG,373
2,-4,MSN,CVG,373
2,-1,MSN,CVG,373
2,0,MSN,CVG,373
3,0,MSN,CVG,373
3,158,MSN,CVG,373
3,-10,MSN,CVG,373
3,-4,MSN,CVG,373
4,101,MSN,CVG,373
4,40,MSN,CVG,373
4,158,MSN,CVG,373
4,30,MSN,CVG,373
5,0,MSN,CVG,373
5,43,MSN,CVG,373
5,-5,MSN,CVG,373
5,0,MSN,CVG,373
6,13,MSN,CVG,373
6,-3,MSN,CVG,373
6,3,MSN,CVG,373
7,18,MSN,CVG,373
7,63,MSN,CVG,373
7,0,MSN,CVG,373
1,-7,MSN,CVG,373
1,-7,MSN,CVG,373
1,-5,MSN,CVG,373
1,-6,MSN,CVG,373
2,161,MSN,CVG,373
2,-8,MSN,CVG,373
2,-1,MSN,CVG,373
2,NA,MSN,CVG,373
3,-6,MSN,CVG,373
3,8,MSN,CVG,373
3,8,MSN,CVG,373
3,0,MSN,CVG,373
4,-7,MSN,CVG,373
4,0,MSN,CVG,373
4,8,MSN,CVG,373
4,-1,MSN,CVG,373
5,0,MSN,CVG,373
5,6,MSN,CVG,373
5,0,MSN,CVG,373
5,65,MSN,CVG,373
6,-2,MSN,CVG,373
6,0,MSN,CVG,373
6,0,MSN,CVG,373
7,NA,MSN,CVG,373
7,0,MSN,CVG,373
7,0,MSN,CVG,373
1,38,MSN,CVG,373
1,0,MSN,CVG,373
1,0,MSN,CVG,373
1,23,MSN,CVG,373
2,-10,MSN,CVG,373
2,-10,MSN,CVG,373
2,3,MSN,CVG,373
2,3,MSN,CVG,373
3,0,MSN,CVG,373
3,31,MSN,CVG,373
3,-7,MSN,CVG,373
3,0,MSN,CVG,373
4,28,MSN,CVG,373
4,88,MSN,CVG,373
4,39,MSN,CVG,373
4,-5,MSN,CVG,373
5,NA,MSN,CVG,373
5,20,MSN,CVG,373
5,8,MSN,CVG,373
5,23,MSN,CVG,373
6,255,MSN,CVG,373
6,18,MSN,CVG,373
6,24,MSN,CVG,373
7,3,MSN,CVG,373
7,0,MSN,CVG,373
7,5,MSN,CVG,373
1,11,MSN,CVG,373
1,-10,MSN,CVG,373
1,18,MSN,CVG,373
1,-7,MSN,CVG,373
2,-5,MSN,CVG,373
2,-4,MSN,CVG,373
2,-5,MSN,CVG,373
2,0,MSN,CVG,373
3,-8,MSN,CVG,373
3,8,MSN,CVG,373
3,-7,MSN,CVG,373
3,-10,MSN,CVG,373
4,-10,MSN,CVG,373
4,-10,MSN,CVG,373
4,48,MSN,CVG,373
4,-5,MSN,CVG,373
5,-7,MSN,CVG,373
5,NA,MSN,CVG,373
5,-18,MSN,CVG,373
5,-2,MSN,CVG,373
6,38,MSN,CVG,373
6,38,MSN,CVG,373
6,0,MSN,CVG,373
7,-10,MSN,CVG,373
7,0,MSN,CVG,373
7,-17,MSN,CVG,373
1,0,MSN,CVG,373
1,-10,MSN,CVG,373
1,0,MSN,CVG,373
1,-10,MSN,CVG,373
2,-6,MSN,EWR,799
1,70,MSN,CLE,402
4,66,MSN,CLE,402
2,11,MSN,EWR,799
4,-10,MSN,CLE,402
6,-9,MSN,CLE,402
7,-6,MSN,CLE,402
2,27,MSN,EWR,799
5,12,MSN,CLE,402
6,-9,MSN,CLE,402
7,-10,MSN,CLE,402
1,10,MSN,CLE,402
4,-9,MSN,EWR,799
2,6,MSN,CLE,402
3,-9,MSN,CLE,402
1,-12,MSN,EWR,799
2,44,MSN,CLE,402
3,-4,MSN,EWR,799
5,39,MSN,EWR,799
6,-7,MSN,CLE,402
7,-3,MSN,EWR,799
3,70,MSN,EWR,799
7,107,MSN,EWR,799
3,12,MSN,CLE,402
1,-8,MSN,CLE,402
1,120,MSN,EWR,799
4,122,MSN,EWR,799
6,-8,MSN,CLE,402
1,105,MSN,CLE,402
5,-10,MSN,EWR,799
7,53,MSN,CLE,402
1,67,MSN,CLE,402
5,60,MSN,CLE,402
1,-6,MSN,CLE,402
5,21,MSN,CLE,402
1,-8,MSN,EWR,799
4,95,MSN,EWR,799
3,147,MSN,EWR,799
3,-9,MSN,CLE,402
2,-2,MSN,CLE,402
1,-10,MSN,CLE,402
7,44,MSN,CLE,402
5,-10,MSN,EWR,799
2,5,MSN,EWR,799
7,-12,MSN,EWR,799
7,-11,MSN,CLE,402
7,16,MSN,EWR,799
7,1,MSN,CLE,402
6,-9,MSN,CLE,402
5,-13,MSN,EWR,799
1,67,MSN,EWR,799
7,-3,MSN,EWR,799
4,52,MSN,CLE,402
1,-1,MSN,EWR,799
3,283,MSN,EWR,799
5,-6,MSN,CLE,402
4,NA,MSN,CLE,402
3,-10,MSN,CLE,402
2,-2,MSN,CLE,402
4,19,MSN,EWR,799
6,-11,MSN,ORD,109
7,0,MSN,ORD,109
1,18,MSN,ORD,109
2,30,MSN,ORD,109
3,60,MSN,ORD,109
4,168,MSN,ORD,109
5,-11,MSN,ORD,109
6,-5,MSN,ORD,109
7,6,MSN,ORD,109
1,7,MSN,ORD,109
2,-4,MSN,ORD,109
3,15,MSN,ORD,109
4,138,MSN,ORD,109
5,-2,MSN,ORD,109
6,0,MSN,ORD,109
7,-2,MSN,ORD,109
1,9,MSN,ORD,109
2,-8,MSN,ORD,109
3,5,MSN,ORD,109
4,NA,MSN,ORD,109
5,70,MSN,ORD,109
6,220,MSN,ORD,109
7,91,MSN,ORD,109
1,-5,MSN,ORD,109
2,-8,MSN,ORD,109
3,-5,MSN,ORD,109
4,37,MSN,ORD,109
5,-4,MSN,ORD,109
6,-6,MSN,ORD,109
7,0,MSN,ORD,109
1,0,MSN,ORD,109
7,36,MSN,MQT,241
1,93,MSN,MQT,241
2,-16,MSN,MQT,241
3,208,MSN,MQT,241
4,142,MSN,MQT,241
5,16,MSN,MQT,241
7,112,MSN,MQT,241
1,-19,MSN,MQT,241
2,58,MSN,MQT,241
3,101,MSN,MQT,241
4,63,MSN,MQT,241
5,20,MSN,MQT,241
7,3,MSN,MQT,241
1,18,MSN,MQT,241
2,NA,MSN,MQT,241
3,15,MSN,MQT,241
4,12,MSN,MQT,241
5,40,MSN,MQT,241
7,145,MSN,MQT,241
1,-19,MSN,MQT,241
2,-19,MSN,MQT,241
3,75,MSN,MQT,241
4,-12,MSN,MQT,241
5,-1,MSN,MQT,241
7,-13,MSN,MQT,241
1,-9,MSN,MQT,241
6,0,MSN,ORD,109
1,23,MSN,ORD,109
2,11,MSN,ORD,109
3,65,MSN,ORD,109
4,NA,MSN,ORD,109
5,2,MSN,ORD,109
6,-5,MSN,ORD,109
1,15,MSN,ORD,109
2,-5,MSN,ORD,109
3,NA,MSN,ORD,109
4,44,MSN,ORD,109
5,11,MSN,ORD,109
6,4,MSN,ORD,109
1,45,MSN,ORD,109
2,1,MSN,ORD,109
3,33,MSN,ORD,109
4,51,MSN,ORD,109
5,51,MSN,ORD,109
6,11,MSN,ORD,109
1,45,MSN,ORD,109
2,-5,MSN,ORD,109
3,-4,MSN,ORD,109
4,53,MSN,ORD,109
5,1,MSN,ORD,109
6,0,MSN,ORD,109
1,-3,MSN,ORD,109
6,NA,MSN,ORD,109
7,10,MSN,ORD,109
1,119,MSN,ORD,109
2,13,MSN,ORD,109
3,149,MSN,ORD,109
4,-2,MSN,ORD,109
5,-6,MSN,ORD,109
6,-4,MSN,ORD,109
7,53,MSN,ORD,109
1,-2,MSN,ORD,109
2,-3,MSN,ORD,109
3,61,MSN,ORD,109
4,34,MSN,ORD,109
5,8,MSN,ORD,109
6,29,MSN,ORD,109
7,52,MSN,ORD,109
1,29,MSN,ORD,109
2,-1,MSN,ORD,109
3,0,MSN,ORD,109
4,62,MSN,ORD,109
5,77,MSN,ORD,109
6,NA,MSN,ORD,109
7,NA,MSN,ORD,109
1,-5,MSN,ORD,109
2,2,MSN,ORD,109
3,90,MSN,ORD,109
4,36,MSN,ORD,109
5,-1,MSN,ORD,109
6,3,MSN,ORD,109
7,-5,MSN,ORD,109
1,39,MSN,ORD,109
6,-4,MSN,ORD,109
7,-3,MSN,ORD,109
1,-2,MSN,ORD,109
2,0,MSN,ORD,109
3,NA,MSN,ORD,109
4,NA,MSN,ORD,109
5,4,MSN,ORD,109
6,0,MSN,ORD,109
7,-5,MSN,ORD,109
1,5,MSN,ORD,109
2,-6,MSN,ORD,109
3,-3,MSN,ORD,109
4,0,MSN,ORD,109
5,-3,MSN,ORD,109
6,-2,MSN,ORD,109
7,-6,MSN,ORD,109
1,-4,MSN,ORD,109
2,-1,MSN,ORD,109
3,-3,MSN,ORD,109
4,-4,MSN,ORD,109
5,-2,MSN,ORD,109
6,4,MSN,ORD,109
7,-5,MSN,ORD,109
1,-3,MSN,ORD,109
2,-6,MSN,ORD,109
3,-4,MSN,ORD,109
4,-4,MSN,ORD,109
5,-3,MSN,ORD,109
6,NA,MSN,ORD,109
7,0,MSN,ORD,109
1,0,MSN,ORD,109
6,NA,MSN,ORD,109
7,56,MSN,ORD,109
1,68,MSN,ORD,109
2,NA,MSN,ORD,109
3,NA,MSN,ORD,109
4,-2,MSN,ORD,109
5,0,MSN,ORD,109
6,9,MSN,ORD,109
7,93,MSN,ORD,109
1,-2,MSN,ORD,109
2,51,MSN,ORD,109
3,NA,MSN,ORD,109
4,14,MSN,ORD,109
