4,-5,MSN,MSP,228
5,-2,MSN,MSP,228
6,1,MSN,MSP,228
7,-6,MSN,MSP,228
1,-1,MSN,MSP,228
2,-4,MSN,MSP,228
3,17,MSN,MSP,228
4,-8,MSN,MSP,228
5,-7,MSN,MSP,228
6,-4,MSN,MSP,228
7,-6,MSN,MSP,228
1,-5,MSN,MSP,228
2,-4,MSN,MSP,228
3,-4,MSN,MSP,228
4,32,MSN,MSP,228
5,-5,MSN,MSP,228
6,-4,MSN,MSP,228
7,-9,MSN,MSP,228
1,-6,MSN,MSP,228
2,-1,MSN,MSP,228
3,-4,MSN,MSP,228
4,-3,MSN,MSP,228
5,-3,MSN,MSP,228
6,-3,MSN,MSP,228
7,-2,MSN,MSP,228
1,-9,MSN,MSP,228
2,-7,MSN,MSP,228
3,-7,MSN,MSP,228
2,-5,MSN,MSP,228
3,-6,MSN,MSP,228
2,-5,MSN,DTW,312
3,6,MSN,DTW,312
4,-4,MSN,DTW,312
5,-7,MSN,DTW,312
6,-5,MSN,DTW,312
7,-7,MSN,DTW,312
1,-2,MSN,DTW,312
2,-10,MSN,DTW,312
3,-3,MSN,DTW,312
4,-5,MSN,DTW,312
5,-7,MSN,DTW,312
6,-8,MSN,DTW,312
7,-6,MSN,DTW,312
1,-8,MSN,DTW,312
2,-10,MSN,DTW,312
3,-7,MSN,DTW,312
4,-4,MSN,DTW,312
5,44,MSN,DTW,312
6,-10,MSN,DTW,312
7,17,MSN,DTW,312
1,-2,MSN,DTW,312
2,-6,MSN,DTW,312
3,-7,MSN,DTW,312
4,-5,MSN,DTW,312
5,-2,MSN,DTW,312
6,-10,MSN,DTW,312
7,-7,MSN,DTW,312
1,-6,MSN,DTW,312
2,-2,MSN,DTW,312
3,-6,MSN,DTW,312
4,NA,MSN,DTW,312
2,-6,MSN,MSP,228
3,-3,MSN,MSP,228
4,-6,MSN,MSP,228
5,-7,MSN,MSP,228
6,0,MSN,MSP,228
7,-3,MSN,MSP,228
1,NA,MSN,MSP,228
2,-4,MSN,MSP,228
3,30,MSN,MSP,228
4,-9,MSN,MSP,228
5,-2,MSN,MSP,228
6,-7,MSN,MSP,228
7,-5,MSN,MSP,228
1,-2,MSN,MSP,228
2,-7,MSN,MSP,228
3,-4,MSN,MSP,228
4,-5,MSN,MSP,228
5,-4,MSN,MSP,228
6,-7,MSN,MSP,228
7,-3,MSN,MSP,228
1,-3,MSN,MSP,228
