7,-11,MSN,MSP,228
1,-2,MSN,MSP,228
2,-4,MSN,MSP,228
3,2,MSN,MSP,228
4,-2,MSN,MSP,228
5,10,MSN,MSP,228
6,-2,MSN,MSP,228
7,-3,MSN,MSP,228
1,-1,MSN,MSP,228
2,0,MSN,MSP,228
3,NA,MSN,MSP,228
4,157,MSN,MSP,228
5,-2,MSN,MSP,228
6,1,MSN,MSP,228
7,1,MSN,MSP,228
1,-3,MSN,MSP,228
2,-1,MSN,MSP,228
3,-2,MSN,MSP,228
4,9,MSN,MSP,228
5,1,MSN,MSP,228
6,3,MSN,MSP,228
7,-1,MSN,MSP,228
1,-2,MSN,MSP,228
2,-2,MSN,MSP,228
3,-2,MSN,MSP,228
4,-2,MSN,MSP,228
5,-2,MSN,MSP,228
6,-3,MSN,MSP,228
7,-5,MSN,MSP,228
1,-3,MSN,MSP,228
2,-1,MSN,MSP,228
7,87,MSN,MSP,228
1,-3,MSN,MSP,228
2,-2,MSN,MSP,228
3,NA,MSN,MSP,228
4,0,MSN,MSP,228
5,22,MSN,MSP,228
6,3,MSN,MSP,228
7,-4,MSN,MSP,228
1,-3,MSN,MSP,228
2,10,MSN,MSP,228
3,NA,MSN,MSP,228
4,NA,MSN,MSP,228
5,3,MSN,MSP,228
6,10,MSN,MSP,228
7,-3,MSN,MSP,228
1,-3,MSN,MSP,228
2,-1,MSN,MSP,228
3,-3,MSN,MSP,228
4,1,MSN,MSP,228
5,17,MSN,MSP,228
6,0,MSN,MSP,228
7,0,MSN,MSP,228
1,-2,MSN,MSP,228
2,-2,MSN,MSP,228
3,-2,MSN,MSP,228
4,-7,MSN,MSP,228
5,-2,MSN,MSP,228
6,0,MSN,MSP,228
7,-3,MSN,MSP,228
1,-3,MSN,MSP,228
2,11,MSN,MSP,228
7,-2,MSN,MSP,228
1,-1,MSN,MSP,228
2,-4,MSN,MSP,228
3,19,MSN,MSP,228
4,-2,MSN,MSP,228
5,1,MSN,MSP,228
7,-3,MSN,MSP,228
1,36,MSN,MSP,228
2,-1,MSN,MSP,228
3,NA,MSN,MSP,228
4,33,MSN,MSP,228
5,2,MSN,MSP,228
7,-2,MSN,MSP,228
1,-3,MSN,MSP,228
2,-2,MSN,MSP,228
3,-1,MSN,MSP,228
4,89,MSN,MSP,228
5,-4,MSN,MSP,228
7,-3,MSN,MSP,228
1,-2,MSN,MSP,228
2,-1,MSN,MSP,228
3,-3,MSN,MSP,228
4,-3,MSN,MSP,228
5,0,MSN,MSP,228
7,-4,MSN,MSP,228
1,-3,MSN,MSP,228
2,-2,MSN,MSP,228
7,-3,MSN,MSP,228
1,-2,MSN,MSP,228
2,-2,MSN,MSP,228
3,2,MSN,MSP,228
4,3,MSN,MSP,228
5,45,MSN,MSP,228
6,4,MSN,MSP,228
7,-1,MSN,MSP,228
1,1,MSN,MSP,228
2,-3,MSN,MSP,228
3,-1,MSN,MSP,228
4,NA,MSN,MSP,228
5,NA,MSN,MSP,228
